PATIENT_ID,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME,SYNTHEA_CITY
1229784,1973-06-05,,999-92-6976,S99923485,X42665853X,Mrs.,Nicolette,Keli,Hoppe,,Marquardt,D,black,hispanic,F,Pompano Beach  Florida  US,441 Bins Haven Apt 59,Tampa,Florida,Hillsborough County,12057,33610,28.057743653703962,-82.4331584022903,1105148.03,497211.24,67563,TAMPA
1229785,1996-04-10,,999-83-7023,S99958172,X19704289X,Mr.,Carson,Lucius,Keeling,,,S,white,nonhispanic,M,Ormond Beach  Florida  US,632 Wintheiser Tunnel Suite 79,Tampa,Florida,Hillsborough County,12057,33611,27.992182526881045,-82.5338123542651,126384.34,16171.63,144383,TAMPA
1229786,2003-03-03,,999-49-2186,S99984684,X59934563X,Mr.,Sylvester,Bert,Feil,,,,white,nonhispanic,M,East Lake-Orient Park  Florida  US,523 Witting Wynd,Tampa,Florida,Hillsborough County,12057,33619,28.049199444558887,-82.51988376431842,102635.46,829388.11,25150,TAMPA
1229787,1982-08-24,,999-69-6242,S99939996,X47674911X,Mr.,Bill,Palmer,Tromp,,,M,white,nonhispanic,M,Gainesville  Florida  US,237 Wolff Orchard Unit 95,Tampa,Florida,Hillsborough County,12057,33621,28.066536792751837,-82.54411194190806,110968.03,33100.24,175198,TAMPA
1229788,2002-06-11,,999-46-7510,S99954614,X30622556X,Ms.,Shaina,Mario,Feest,,,,white,nonhispanic,F,Kendall  Florida  US,1023 Zemlak Throughway,Tampa,Florida,Hillsborough County,12057,33635,27.92346126818815,-82.34752596147628,84060.25,404447.46,10246,TAMPA
1229789,1968-12-09,,999-51-7684,S99968672,X15133829X,Mrs.,Glennie,Hanh,Miller,,Keebler,M,white,nonhispanic,F,Doral  Florida  US,790 Cruickshank Road Apt 12,Tampa,Florida,Hillsborough County,12057,33619,28.046315165198894,-82.57188054904718,543149.62,1182750.67,9108,TAMPA
1229790,1979-04-08,,999-29-6364,S99985622,X20553589X,Mr.,Roy,Alexander,Goldner,,,M,white,nonhispanic,M,Lakeland  Florida  US,1029 O'Keefe Crossing Unit 17,Tampa,Florida,Hillsborough County,12057,33612,27.990891096578093,-82.44832383749673,85622.57,28763.01,40037,TAMPA
1229791,1964-09-05,,999-74-1402,S99988381,X57127076X,Mrs.,Leola,Kimi,Goldner,,Blanda,W,white,nonhispanic,F,Wright  Florida  US,726 Konopelski Meadow,Tampa,Florida,Hillsborough County,12057,33612,27.885814635275825,-82.50282943577666,438126.32,1252951.39,175980,TAMPA
1229792,1968-10-29,2022-02-04,999-21-7157,S99961484,X79376138X,Mr.,Kerry,Werner,Kuvalis,MD,,S,white,nonhispanic,M,St. Augustine South  Florida  US,453 Rempel Center,Tampa,Florida,Hillsborough County,12057,33612,27.919051889208067,-82.4084462246949,89991.0,234022.02,11982,TAMPA
1229793,1999-05-29,,999-71-5281,S99928695,X67890244X,Mr.,Alonso,,Weissnat,,,,white,nonhispanic,M,Seminole  Florida  US,346 Cassin Lane,Tampa,Florida,Hillsborough County,12057,33613,28.040331990392424,-82.43364649653884,83683.66,12075.5,129822,TAMPA
1229794,1946-12-04,,999-54-5376,S99919023,X11225602X,Mr.,Hunter,Emile,Toy,,,M,white,hispanic,M,Jacksonville  Florida  US,948 Effertz Light,Tampa,Florida,Hillsborough County,12057,33605,27.89952760724724,-82.5775459004323,181117.55,113548.16,144424,TAMPA
1229795,1963-05-19,,999-28-7835,S99945477,X28071846X,Mr.,Samuel,,Sarabia,,,M,white,hispanic,M,Portsmouth  Saint John Parish  DM,432 Oberbrunner Station Unit 36,Tampa,Florida,Hillsborough County,12057,33617,27.95728315574907,-82.3442625709668,362860.07,2487358.53,15558,TAMPA
1229796,1975-09-13,,999-52-1373,S99917350,X78659833X,Mrs.,Shala,Ria,Mante,,Wisoky,D,asian,nonhispanic,F,Sanford  Florida  US,783 Walter Road,Tampa,Florida,Hillsborough County,12057,33616,28.115195177653426,-82.4476586473102,1756336.09,744576.06,52767,TAMPA
1229797,1918-12-14,,999-69-6207,S99968451,X34389246X,Mr.,Courtney,Carlos,Wyman,,,D,black,hispanic,M,Siesta Key  Florida  US,827 Rippin Trafficway Apt 47,Tampa,Florida,Hillsborough County,12057,33618,27.90994501656144,-82.54694788579182,565722.14,583383.64,51430,TAMPA
1229798,2007-06-19,,999-71-6713,S99961855,,,Linsey,Fonda,Hackett,,,,white,nonhispanic,F,Bradenton  Florida  US,735 Zulauf Pathway,Tampa,Florida,Hillsborough County,12057,33607,27.96544796403953,-82.49960958248708,65533.7,27000.92,56162,TAMPA
1229799,1956-11-15,,999-99-1620,S99952068,X35933584X,Mrs.,Daria,Lu,Sawayn,,Zboncak,M,black,nonhispanic,F,Miami  Florida  US,734 Ullrich Lodge,Tampa,Florida,Hillsborough County,12057,33619,28.05482763002825,-82.4019618150434,140012.75,1358080.77,60507,TAMPA
1229800,1999-10-17,,999-82-3385,S99943489,X45749605X,Mr.,Andy,Milo,Koepp,,,,black,nonhispanic,M,Pinellas Park  Florida  US,760 Bechtelar Meadow,Tampa,Florida,Hillsborough County,12057,33609,28.082224771386638,-82.49155751974459,99476.55,106718.23,179051,TAMPA
1229801,2013-05-05,,999-97-1460,,,,Florencio,Owen,Auer,,,,white,nonhispanic,M,Westchester  Florida  US,896 Zulauf Union Unit 18,Tampa,Florida,Hillsborough County,12057,33620,28.0164701298033,-82.39572670731987,2015.87,33742.89,18605,TAMPA
1229802,1991-01-11,,999-72-8327,S99968300,X25318105X,Mr.,Titus,Leland,Greenholt,,,M,white,nonhispanic,M,Maitland  Florida  US,579 Abshire Forge,Tampa,Florida,Hillsborough County,12057,33613,27.96775423520967,-82.46567445516338,32937.35,63263.52,16006,TAMPA
1229803,1957-09-02,,999-79-6111,S99915634,X62543484X,Mrs.,Cecille,Dean,Littel,,Mann,M,white,nonhispanic,F,Miami Beach  Florida  US,817 Gibson Bay Unit 81,Tampa,Florida,Hillsborough County,12057,33606,27.992004300914886,-82.44777219138946,689346.62,1488862.97,10004,TAMPA
1229804,1982-11-01,,999-33-8882,S99968461,X86683847X,Mr.,Guy,Buck,Gleason,,,M,white,nonhispanic,M,The Villages  Florida  US,294 Dicki Vale,Tampa,Florida,Hillsborough County,12057,33602,27.863717663803307,-82.50931020690277,144046.03,148104.73,170094,TAMPA
1229805,1968-10-29,,999-35-2689,S99912963,X35667457X,Mr.,Dorian,Demarcus,Stokes,PhD,,W,white,nonhispanic,M,Plant City  Florida  US,700 Gusikowski Gateway Unit 31,Tampa,Florida,Hillsborough County,12057,33634,28.06326755898821,-82.47741272426836,107859.89,242975.36,11982,TAMPA
1229806,2015-10-26,,999-14-1494,,,,Oren,Diego,Pouros,,,,white,nonhispanic,M,Clewiston  Florida  US,653 Brown Walk Suite 21,Tampa,Florida,Hillsborough County,12057,33637,27.961335305683907,-82.58087065826686,17797.36,14696.32,32884,TAMPA
1229807,1987-02-18,,999-70-8339,S99924958,X56742361X,Mr.,Rogelio,Jonathon,Medhurst,,,M,black,hispanic,M,Merritt Island  Florida  US,785 Hills Terrace Unit 3,Tampa,Florida,Hillsborough County,12057,33637,28.090962752235395,-82.38110284113401,105460.22,22021.23,34191,TAMPA
1229808,1962-07-03,,999-64-9893,S99948479,X3247146X,Mrs.,Kemberly,Twanda,Friesen,,Hoeger,D,hawaiian,nonhispanic,F,St. Leo  Florida  US,413 Lindgren Arcade Unit 0,Tampa,Florida,Hillsborough County,12057,33635,27.87737926273602,-82.45866174095025,1995461.71,393419.45,61603,TAMPA
1229809,1971-04-10,,999-36-3730,S99994107,X38661181X,Mr.,Milford,,Schinner,,,D,white,nonhispanic,M,St. Cloud  Florida  US,451 Ebert Gate Apt 23,Tampa,Florida,Hillsborough County,12057,33607,28.006460598616716,-82.48444890624016,164997.72,56326.98,90664,TAMPA
1229810,2024-10-18,,999-12-7794,,,,Carolee,Rashida,Herzog,,,,white,nonhispanic,F,Port Charlotte  Florida  US,112 Bins Parade Unit 82,Tampa,Florida,Hillsborough County,12057,33613,27.89945198746683,-82.4820390022957,100.0,338.09,30142,TAMPA
1229811,1986-05-20,,999-64-7682,S99991825,X1417214X,Mr.,Lemuel,Logan,Dietrich,,,M,white,nonhispanic,M,Pinecrest  Florida  US,562 Franecki Station Suite 90,Tampa,Florida,Hillsborough County,12057,33619,27.949903592161238,-82.4038846899791,126946.5,0.0,82133,TAMPA
1229812,2020-08-24,,999-15-6053,,,,Demetra,Valery,Lakin,,,,white,nonhispanic,F,Palm Harbor  Florida  US,761 Schmeler Fork,Tampa,Florida,Hillsborough County,12057,33647,28.037114252032932,-82.46988566355485,4025.94,8436.1,27981,TAMPA
1229813,2019-10-15,,999-79-9739,,,,Monte,Bret,Hoeger,,,,white,nonhispanic,M,Lauderhill  Florida  US,1071 Volkman Passage Unit 95,Tampa,Florida,Hillsborough County,12057,33607,28.009239050169946,-82.37622450858953,10389.94,12623.43,495325,TAMPA
1229814,2013-03-30,,999-32-3793,,,,Tod,,Kreiger,,,,white,nonhispanic,M,Sun City Center  Florida  US,947 Adams Way Apt 16,Tampa,Florida,Hillsborough County,12057,33612,27.88909206208505,-82.51657855465224,1897.78,50121.32,18159,TAMPA
1229815,2022-07-18,,999-38-4441,,,,Gregorio,Timoteo,Reyes,,,,white,hispanic,M,La Paz  Baja California  MX,991 Mills Dale Suite 20,Tampa,Florida,Hillsborough County,12057,33612,28.046211704643845,-82.54342048692766,450.0,17595.01,9405,TAMPA
1229816,2015-02-01,,999-65-9664,,,,Darnell,Herbert,Connelly,,,,white,nonhispanic,M,Egypt Lake-Leto  Florida  US,721 Hudson Loaf,Tampa,Florida,Hillsborough County,12057,33619,27.903207550555805,-82.42380709738197,22654.06,22197.24,34349,TAMPA
1229817,2017-05-22,,999-82-9632,,,,Val,Anya,Homenick,,,,black,nonhispanic,F,Wildwood  Florida  US,236 Welch Rapid Suite 68,Tampa,Florida,Hillsborough County,12057,33605,27.989145478276935,-82.45638747599835,21780.58,8715.17,67099,TAMPA
1229818,2023-10-25,,999-83-7792,,,,Jerold,,Goyette,,,,white,nonhispanic,M,Naples Park  Florida  US,386 Kuhic Hollow,Tampa,Florida,Hillsborough County,12057,33615,27.84046758801658,-82.50752848285272,100.0,5639.26,12303,TAMPA
1229819,1954-10-16,2019-04-05,999-81-6297,S99911190,X45007023X,Ms.,Virginia,María Teresa,Loera,,,S,black,hispanic,F,Portsmouth  Saint John Parish  DM,270 Hackett Spur,Tampa,Florida,Hillsborough County,12057,33613,27.91298489034878,-82.481967080894,460138.42,1136489.13,141935,TAMPA
1229820,2010-06-21,,999-97-2810,,,,Porfirio,,Bernier,,,,white,nonhispanic,M,Hialeah  Florida  US,933 Hahn Run,Tampa,Florida,Hillsborough County,12057,33606,28.054895816886017,-82.40651015650737,61396.98,256962.2,205076,TAMPA
1229821,2006-01-14,,999-39-6814,S99977213,,Mr.,Jamel,Hal,Considine,,,,black,nonhispanic,M,Four Corners  Florida  US,564 Carter Path Unit 92,Tampa,Florida,Hillsborough County,12057,33618,28.047158748212773,-82.39340344119249,89200.72,853736.62,53825,TAMPA
1229822,2005-10-01,,999-73-5580,S99960341,,Mr.,Clifford,,Raynor,,,,white,nonhispanic,M,Spring Hill  Florida  US,940 Lebsack Gateway,Tampa,Florida,Hillsborough County,12057,33604,28.04383927558207,-82.34750555070781,4339.5,189512.15,21980,TAMPA
1229823,1998-03-18,,999-13-2314,S99986525,X22267384X,Mr.,Carmen,Derrick,Crona,,,,white,hispanic,M,Land O' Lakes  Florida  US,493 Kessler Loaf,Tampa,Florida,Hillsborough County,12057,33610,28.05603195375068,-82.40394223016074,105522.0,19789.04,50136,TAMPA
1229824,1995-06-27,,999-73-7664,S99921725,X79179492X,Mrs.,Genevie,,Shanahan,,Purdy,M,white,nonhispanic,F,Belle Glade  Florida  US,401 Walker Byway,Tampa,Florida,Hillsborough County,12057,33606,27.923830239860802,-82.51863680573095,85802.55,296440.43,8537,TAMPA
1229825,2017-11-23,,999-40-5009,,,,Juliet,Oma,Strosin,,,,white,nonhispanic,F,Miami Lakes  Florida  US,507 Pfeffer Meadow Suite 24,Tampa,Florida,Hillsborough County,12057,33614,28.071627775319463,-82.42336580818116,5118.49,10502.86,27368,TAMPA
1229826,1950-10-04,2013-09-03,999-56-4483,S99984189,X78220714X,Mr.,Coy,Orville,Fadel,,,M,white,nonhispanic,M,June Park  Florida  US,1071 Johnson Mill Suite 54,Tampa,Florida,Hillsborough County,12057,33629,27.967013339482666,-82.53418001947534,97891.02,270523.47,23730,TAMPA
1229827,2005-05-29,,999-32-7029,S99958225,,Mr.,Ronald,Oliver,Braun,,,,black,nonhispanic,M,St. Petersburg  Florida  US,617 Grimes Junction Unit 74,Tampa,Florida,Hillsborough County,12057,33603,28.002441180189127,-82.42758496886111,47125.62,29825.87,37677,TAMPA
1229828,2019-06-07,,999-61-4072,,,,Angelyn,Lita,Barrows,,,,black,nonhispanic,F,Boca Raton  Florida  US,216 Ortiz Byway Suite 52,Tampa,Florida,Hillsborough County,12057,33609,27.971576125498284,-82.53137710404779,17764.23,1924.5,143189,TAMPA
1229829,1971-01-26,,999-90-4929,S99919926,X23527365X,Ms.,Carolee,Sherlene,Gutmann,,,S,white,nonhispanic,F,Three Lakes  Florida  US,595 Schuppe Harbor Suite 44,Tampa,Florida,Hillsborough County,12057,33603,28.02382663870816,-82.41046604889821,500090.23,1448271.0,10698,TAMPA
1229830,1978-05-04,,999-93-1193,S99924817,X1654233X,Mr.,Werner,Mohammad,Bayer,,,M,white,nonhispanic,M,Sunrise  Florida  US,1040 Altenwerth Route,Tampa,Florida,Hillsborough County,12057,33634,28.021759327905432,-82.43353275953893,156584.59,163359.69,850,TAMPA
1229831,1969-10-08,,999-78-5249,S99999901,X11252424X,Mr.,Alfonso,,Cardenas,,,M,white,hispanic,M,San Salvador  El Salvador  SV,1021 Koch View,Tampa,Florida,Hillsborough County,12057,33647,28.030294863781346,-82.35217386003887,199765.17,1007878.2,21813,TAMPA
1229832,1966-10-15,,999-90-5317,S99995062,X36098638X,Mr.,Mitchel,,Konopelski,,,M,white,nonhispanic,M,Hallandale Beach  Florida  US,1072 Runolfsdottir Landing,Tampa,Florida,Hillsborough County,12057,33610,28.084696281672528,-82.5097185338373,353920.5,511172.96,44177,TAMPA
1229833,1963-05-16,,999-52-8219,S99975215,X66776190X,Mr.,Julio,Eduardo,Longoria,,,M,white,hispanic,M,Santo Domingo  National District  DO,1072 Moore Lodge Suite 69,Tampa,Florida,Hillsborough County,12057,33634,27.892830757723413,-82.48333038028214,566840.43,0.0,72181,TAMPA
1229834,1979-07-19,,999-46-4110,S99931304,X85041597X,Mrs.,Elidia,Beaulah,Lynch,,Herzog,M,white,hispanic,F,Sugarmill Woods  Florida  US,108 Hilpert Parade,Tampa,Florida,Hillsborough County,12057,33634,27.959672664000017,-82.42747390857147,378083.72,430261.88,45991,TAMPA
1229835,1968-02-27,,999-88-6050,S99919773,X7030527X,Mrs.,Amalia,Dayna,Becker,,Botsford,M,white,nonhispanic,F,North Lauderdale  Florida  US,608 Kassulke Frontage road Unit 48,Tampa,Florida,Hillsborough County,12057,33602,27.96676910883686,-82.51325555743892,1978042.69,315206.87,72429,TAMPA
1229836,1954-10-16,2009-01-12,999-95-7566,S99980747,X80879428X,Mrs.,Mónica,,Alvarado,,Archuleta,M,black,hispanic,F,San Juan  Puerto Rico  PR,915 Vandervort Light Unit 15,Tampa,Florida,Hillsborough County,12057,33603,28.111837895258024,-82.49014516476237,468152.76,2173114.76,141935,TAMPA
1229837,1993-04-23,,999-78-6082,S99986563,X31619049X,Ms.,Annetta,Deon,Labadie,,,S,white,nonhispanic,F,San Carlos Park  Florida  US,923 Fay Well,Tampa,Florida,Hillsborough County,12057,33629,27.98898831100128,-82.53698219144586,1005105.44,6016.35,35300,TAMPA
1229838,1965-02-10,,999-92-8180,S99950883,X50710586X,Mrs.,Kala,,Wilderman,,Luettgen,M,white,nonhispanic,F,Poinciana  Florida  US,427 Greenholt Mall Suite 85,Tampa,Florida,Hillsborough County,12057,33611,27.94354087975393,-82.45125280227758,1346213.49,66332.47,41430,TAMPA
1229839,1987-06-04,,999-35-8936,S99984029,X35763037X,Mr.,Homero,Daniel,Lebrón,,,M,white,hispanic,M,Lima  Lima Province  PE,530 Willms Ramp,Tampa,Florida,Hillsborough County,12057,33606,27.939520263658274,-82.47256233872267,131269.05,69837.07,57106,TAMPA
1229840,1989-07-02,,999-88-9848,S99976557,X6467147X,Mr.,Jean,,Gleichner,,,D,white,nonhispanic,M,Lake Hamilton  Florida  US,1056 Crist Mission,Tampa,Florida,Hillsborough County,12057,33611,28.076070634697437,-82.37129504853742,127315.62,0.0,82188,TAMPA
1229841,2009-05-09,,999-90-3648,,,,Libbie,Denice,Hickle,,,,black,nonhispanic,F,Jacksonville  Florida  US,1054 Flatley Boulevard Unit 73,Tampa,Florida,Hillsborough County,12057,33610,27.88138110493224,-82.54703470159652,41736.72,27915.54,33338,TAMPA
1229842,1982-05-14,,999-30-7223,S99970887,X21145740X,Mrs.,Shirely,,Hyatt,,Connelly,M,white,hispanic,F,North Bay  Florida  US,890 Lehner Forge Apt 18,Tampa,Florida,Hillsborough County,12057,33610,27.87790117371604,-82.47655558583283,539127.82,702208.89,3302,TAMPA
1229843,1958-12-12,,999-55-4437,S99916312,X63992859X,Mr.,Julio César,,Mateo,,,S,white,hispanic,M,La Paz  Baja California  MX,898 Jerde Wynd Suite 82,Tampa,Florida,Hillsborough County,12057,33607,28.133597814182593,-82.42429873833942,507357.26,13073.88,70473,TAMPA
1229844,1996-07-12,,999-55-5060,S99968829,X6201022X,Mrs.,Blythe,Eve,Heller,,Metz,M,white,nonhispanic,F,Medulla  Florida  US,608 Jakubowski Flat Suite 70,Tampa,Florida,Hillsborough County,12057,33609,27.92392918974999,-82.52819304143406,237859.85,535608.83,42028,TAMPA
1229845,1954-05-28,2007-07-13,999-25-4137,S99976770,X84831438X,Mr.,Russ,Jermaine,Kling,,,M,white,nonhispanic,M,North Sarasota  Florida  US,297 Ullrich Rue Unit 39,Tampa,Florida,Hillsborough County,12057,33614,27.84174395321414,-82.52938699123806,271064.99,65869.14,107106,TAMPA
1229846,1950-10-04,,999-91-6178,S99926187,X87785659X,Mr.,Marvin,,Ledner,,,M,white,nonhispanic,M,Coral Gables  Florida  US,433 Medhurst Alley Suite 79,Tampa,Florida,Hillsborough County,12057,33602,28.08027791753048,-82.4191513804944,265883.67,1208505.5,23730,TAMPA
1229847,1977-03-16,,999-61-3713,S99910165,X67410158X,Mr.,Adrian,Kent,Flatley,,,M,white,nonhispanic,M,St. Augustine Beach  Florida  US,856 McGlynn Light,Tampa,Florida,Hillsborough County,12057,33610,27.935501710650215,-82.4574194991987,63554.61,90715.67,198816,TAMPA
1229848,1975-12-20,,999-25-2231,S99997061,X32949392X,Mr.,Elroy,Ollie,Hackett,,,M,asian,nonhispanic,M,Ho Chi Minh City  Gia Định  VN,677 Tremblay Course Suite 23,Tampa,Florida,Hillsborough County,12057,33619,27.888530578334954,-82.46377269421208,170336.86,34224.18,93031,TAMPA
1229849,1954-10-16,2000-04-13,999-66-7074,S99950735,X46040985X,Mrs.,Magdalena,Carmen,Puga,,Nieves,M,black,hispanic,F,Havana  Havana  CU,578 Gottlieb Trailer,Tampa,Florida,Hillsborough County,12057,33620,27.97927898019905,-82.4386516524953,409502.19,1138414.84,141935,TAMPA
1229850,1964-01-23,,999-90-2064,S99954346,X82751476X,Mr.,Jackson,Oswaldo,Bednar,,,M,white,nonhispanic,M,Jacksonville  Florida  US,1068 Barton Path,Tampa,Florida,Hillsborough County,12057,33605,27.995401419061196,-82.40797221221227,400106.65,177029.31,60124,TAMPA
1229851,1964-02-22,,999-77-8239,S99998818,X72915695X,Mr.,Rene,Micheal,Leuschke,,,W,white,hispanic,M,Town 'n' Country  Florida  US,383 Ratke Lodge,Tampa,Florida,Hillsborough County,12057,33604,27.908145252727593,-82.44124339478934,200473.1,115982.31,145022,TAMPA
1229852,1962-10-10,,999-17-1867,S99983248,X33041872X,Mrs.,Deedra,Gretchen,Jaskolski,,DuBuque,D,white,nonhispanic,F,Bonita Springs  Florida  US,851 Mitchell Ranch Suite 68,Tampa,Florida,Hillsborough County,12057,33604,27.878078176214682,-82.53973682153486,1762743.89,0.0,66079,TAMPA
1229853,1959-03-11,,999-29-9515,S99939891,X17737948X,Mrs.,Shara,Joslyn,Mante,,Kub,M,white,hispanic,F,Miami  Florida  US,1096 Koepp Run Apt 49,Tampa,Florida,Hillsborough County,12057,33614,27.923046991089738,-82.40753985020697,1130933.8,71359.77,110543,TAMPA
1229854,2020-06-08,,999-48-2344,,,,Evalyn,Sage,Frami,,,,white,nonhispanic,F,Gifford  Florida  US,183 Reilly Parade,Tampa,Florida,Hillsborough County,12057,33637,28.054283916288178,-82.47574027950448,22928.33,0.0,85802,TAMPA
1229855,1954-05-28,,999-28-6752,S99998514,X28816237X,Mr.,Wilbur,Floyd,Marquardt,,,M,white,nonhispanic,M,Lake Panasoffkee  Florida  US,620 Oberbrunner Parade Suite 6,Tampa,Florida,Hillsborough County,12057,33609,28.113243952244236,-82.48009635086089,479660.34,329806.27,107106,TAMPA
1229856,1943-11-25,,999-54-6064,S99963402,X25396637X,Mr.,Robin,Willie,Torp,,,M,white,nonhispanic,M,Egypt Lake-Leto  Florida  US,512 Hoppe Frontage road,Tampa,Florida,Hillsborough County,12057,33618,27.95222190822218,-82.48565681131443,362452.89,251576.98,52876,TAMPA
1229857,1961-04-25,,999-70-5866,S99932048,X13375979X,Mr.,Clark,Morgan,Prohaska,,,M,white,nonhispanic,M,Bradenton  Florida  US,950 Padberg Throughway,Tampa,Florida,Hillsborough County,12057,33605,27.97848466048321,-82.55720712992363,195901.1,896631.01,15669,TAMPA
1229858,2023-05-12,,999-20-6872,,,,Willie,Felix,Kreiger,,,,white,hispanic,M,Palm Beach Gardens  Florida  US,1034 Macejkovic Union Unit 9,Tampa,Florida,Hillsborough County,12057,33609,28.05838344228166,-82.42131354419273,7275.52,0.0,90353,TAMPA
1229859,2012-12-13,,999-90-7123,,,,Jerome,Leonel,Schaden,,,,black,nonhispanic,M,Miramar  Florida  US,149 Beer Wynd,Tampa,Florida,Hillsborough County,12057,33602,27.9252398766643,-82.33020609746957,21913.82,26922.35,192315,TAMPA
1229860,2012-05-16,,999-36-6334,,,,Arlinda,,Goldner,,,,white,nonhispanic,F,Jupiter Farms  Florida  US,965 Stiedemann Station,Tampa,Florida,Hillsborough County,12057,33602,27.97830037458928,-82.4600490424651,14880.51,16917.9,31650,TAMPA
1229861,1964-03-05,,999-55-7070,S99923572,X48327835X,Mr.,Chester,Pat,Quitzon,,,M,white,hispanic,M,Quincy  Florida  US,830 Emmerich Ferry,Tampa,Florida,Hillsborough County,12057,33613,27.966887924676136,-82.49042542545192,214872.8,130990.26,50828,TAMPA
1229862,2004-05-12,,999-78-5910,S99993903,X47686421X,Mr.,Todd,Marcelino,O'Keefe,,,,white,nonhispanic,M,Palm Bay  Florida  US,617 Heller Corner Apt 70,Tampa,Florida,Hillsborough County,12057,33629,28.169517867436024,-82.31739582953118,105115.72,14769.2,120900,TAMPA
1229863,2002-09-24,,999-37-8333,S99942760,X35077638X,Mr.,Lynn,,Cremin,,,,black,nonhispanic,M,Lealman  Florida  US,283 Trantow Gardens,Tampa,Florida,Hillsborough County,12057,33604,27.957986856563114,-82.46075454134674,131109.34,1199381.89,28180,TAMPA
1229864,2007-02-01,,999-50-3197,S99926045,,,Bob,,Kuphal,,,,white,nonhispanic,M,Miami Beach  Florida  US,550 Wunsch Wynd Suite 28,Tampa,Florida,Hillsborough County,12057,33620,28.028735080116462,-82.42344436218492,3295.56,71766.99,11189,TAMPA
